add_soliton,num_solitons,base_soliton_angle,angle_jitter_deg,shot_photons,read_noise_std,gaussian_sigma,pixel_size,propagation_distance,phase_scale,blend,base_gain_low,base_gain_high,overexposure_prob,overexposure_gain_low,overexposure_gain_high,shift_i,shift_j,shift_prob,soliton_depth,soliton_width_px,fringe_gain,fringe_period_px,fringe_decay_px,fringe_phase,side_antisym,side_antisym_scale_px,diagonal_antisym,diagonal_antisym_scale_px,diagonal_angle_rad,y_fade_px,y_fade_power,disc_real_prob
False,0,0.0,0.9272838830947876,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.002981771482154727,0.8999398946762085,0.8999385833740234,1.1191116571426392,1.1193249225616455,0.9993808269500732,1.1200000047683716,1.4199999570846558,-0.4274793863296509,-0.6415154933929443,3.6249332424631575e-07,0.8200281858444214,1.4001907110214233,0.8000766634941101,11.000307083129883,5.253076553344727,0.01545441523194313,0.8409746885299683,9.0,-0.3989695608615875,15.0,0.0,25.0014705657959,1.899999976158142,0.8651190400123596
False,0,0.0,0.9141823053359985,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.002976404968649149,0.8999136686325073,0.8999308347702026,1.1188515424728394,1.1191508769989014,0.9991318583488464,1.1200000047683716,1.4199999570846558,-0.4987492561340332,-0.5176764726638794,6.686169058411906e-07,0.820033609867096,1.4002351760864258,0.8001073598861694,11.000323295593262,5.347557544708252,0.015114739537239075,0.8354648351669312,9.0,-0.3983824551105499,15.0,0.0,25.0017147064209,1.899999976158142,0.8602791428565979
False,0,0.0,0.9279719591140747,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.0029751183465123177,0.8998857736587524,0.8999000787734985,1.1185568571090698,1.119094967842102,0.9989191293716431,1.1200000047683716,1.4199999570846558,-0.5057616233825684,-0.7527971267700195,9.474717899138341e-07,0.8200501203536987,1.4003071784973145,0.8001267313957214,11.000438690185547,5.455837249755859,0.015202950686216354,0.8321017026901245,9.0,-0.39833492040634155,15.0,0.0,25.00246810913086,1.899999976158142,0.8513885736465454
False,0,0.0,0.9417804479598999,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.0029744389466941357,0.8999097347259521,0.89992356300354,1.1188236474990845,1.118996500968933,0.9992648959159851,1.1200000047683716,1.4199999570846558,-0.5453164577484131,-0.5331178903579712,6.092178068684007e-07,0.820040762424469,1.4002788066864014,0.8001025915145874,11.000344276428223,5.280879974365234,0.014386285096406937,0.835857629776001,9.0,-0.3982405364513397,15.0,0.0,25.001846313476562,1.899999976158142,0.8503366112709045
False,0,0.0,0.9004641771316528,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.0029693935066461563,0.8998422622680664,0.89985591173172,1.118330717086792,1.1188386678695679,0.9986947178840637,1.1200000047683716,1.4199999570846558,-0.5335932970046997,-0.6038815975189209,1.611820948710374e-06,0.8200671076774597,1.4004555940628052,0.8001798391342163,11.000688552856445,5.383224010467529,0.014065343886613846,0.8289557695388794,9.0,-0.39763206243515015,15.0,0.0,25.003259658813477,1.899999976158142,0.8467435836791992
False,0,0.0,0.951357364654541,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.002986359875649214,0.8999714255332947,0.8999758958816528,1.1194654703140259,1.1195024251937866,0.9996757507324219,1.1200000047683716,1.4199999570846558,-0.6094634532928467,-0.7353901863098145,1.0964806307356412e-07,0.8200129866600037,1.400063157081604,0.8000290393829346,11.000103950500488,5.208249568939209,0.015957873314619064,0.8438133001327515,9.0,-0.3994373679161072,15.0,0.0,25.000476837158203,1.899999976158142,0.8401747345924377
False,0,0.0,0.9595751762390137,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.0029885112307965755,0.89997798204422,0.8999826312065125,1.119566798210144,1.1196599006652832,0.9997636675834656,1.1200000047683716,1.4199999570846558,-0.6667531728744507,-0.6303050518035889,6.795063001163726e-08,0.8200081586837769,1.4000531435012817,0.8000279068946838,11.000085830688477,5.175356864929199,0.016500018537044525,0.8442938327789307,9.0,-0.39946120977401733,15.0,0.0,25.000503540039062,1.899999976158142,0.8379827737808228
False,0,0.0,0.9634755849838257,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.0029854662716388702,0.8999761343002319,0.8999818563461304,1.1194263696670532,1.1196902990341187,0.9997184872627258,1.1200000047683716,1.4199999570846558,-0.7044986486434937,-0.7223442792892456,9.456105942717841e-08,0.8200109601020813,1.4000575542449951,0.8000228404998779,11.000092506408691,5.1618218421936035,0.016278229653835297,0.843816876411438,9.0,-0.3994574546813965,15.0,0.0,25.000492095947266,1.899999976158142,0.8363614082336426
False,0,0.0,0.9209860563278198,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.002976969350129366,0.8999089002609253,0.8999238014221191,1.11897873878479,1.1190766096115112,0.9991920590400696,1.1200000047683716,1.4199999570846558,-0.4700627326965332,-0.749377965927124,6.591184842363873e-07,0.8200379014015198,1.4002625942230225,0.8000816702842712,11.00034236907959,5.276257514953613,0.014752395451068878,0.8375979661941528,9.0,-0.39818671345710754,15.0,0.0,25.001697540283203,1.899999976158142,0.8338190913200378
False,0,0.0,0.9647096395492554,9,0.03500000014901161,0.800000011920929,5.599999894911889e-06,0.0029867510311305523,0.899977445602417,0.8999804258346558,1.1195316314697266,1.1196357011795044,0.9998090863227844,1.1200000047683716,1.4199999570846558,-0.7572129964828491,-0.7903860807418823,8.196331435783577e-08,0.820010781288147,1.4000555276870728,0.8000273704528809,11.000093460083008,5.229309558868408,0.016196217387914658,0.8443397283554077,9.0,-0.39950889348983765,15.0,0.0,25.000505447387695,1.899999976158142,0.8328991532325745
